"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Adam Foote","ADAM.FOOTE","8456283","09-10","COL","D","R",1971-07-10,38,1989,2,22,67,1297.13,0,0.23,0.19,0.42,1.2,2.17,3.7,0.05,0,0,2.32,4.72,1.02,0.51,5.13,2.73,1.25,0.69,0,0.05,-0.51,0,0,0
"Adam Foote","ADAM.FOOTE","8456283","10-11","COL","D","R",1971-07-10,39,1989,2,22,47,842.48,0,0.21,0.36,0.57,1.64,2.07,2.92,0.07,0,0,3.34,4.77,1.07,0.28,3.92,2.49,1,0.64,0.07,0.07,-0.36,0,0,0
"Adam Fox","ADAM.FOX","8479323","19-20","NYR","D","R",1998-02-17,21,2016,3,66,70,1323.3,0.36,0.91,0.63,1.9,5.67,7.84,11.02,0.36,6.4,4.62,4.55,4.17,2.77,2.58,1.59,4.17,0.73,0.45,0,0,-0.27,0,0,0
"Adam Fox","ADAM.FOX","8479323","20-21","NYR","D","R",1998-02-17,22,2016,3,66,55,1358.85,0.22,0.84,1.02,2.08,4.5,6.14,7.99,0.26,4.9,3.6,4.17,4.5,1.59,1.68,1.02,2.87,0.31,0.22,0,0,-0.09,0,0.04,-0.04
"Adam Fox","ADAM.FOX","8479323","21-22","NYR","D","R",1998-02-17,23,2016,3,66,50,1219.93,0.34,1.23,0.89,2.46,4.52,5.75,8.02,0.24,7.61,5.98,4.13,5.02,1.67,2.56,1.18,3.74,0.34,0.54,0,0,0.2,0,0,0
"Adam Gaudette","ADAM.GAUDETTE","8478874","17-18","VAN","C","R",1996-10-03,20,2015,5,149,5,63.93,0,0,0,0,8.45,13.14,18.77,0.62,0,0,4.71,2.82,3.75,0.94,1.88,6.57,0,0,0,0,0,5.63,9.39,-3.75
"Adam Gaudette","ADAM.GAUDETTE","8478874","18-19","VAN","C","R",1996-10-03,21,2015,5,149,56,613.15,0.49,0.39,0.29,1.17,5.38,8.12,10.76,0.55,9.09,6.02,6.75,1.47,0.68,0.98,4.7,5.38,0.88,1.37,0,0,0.49,14.68,21.63,-6.95
"Adam Gaudette","ADAM.GAUDETTE","8478874","19-20","VAN","C","R",1996-10-03,22,2015,5,149,59,730.63,0.99,0.57,1.15,2.71,6.16,9.61,12.4,0.73,16,10.26,7.57,1.64,1.23,1.89,2.38,3.61,0.99,0.74,0.08,0.08,-0.25,15.36,21.93,-6.57
"Adam Gaudette","ADAM.GAUDETTE","8478874","20-21","CHI/VAN","C","R",1996-10-03,23,2015,5,149,40,444.85,0.67,0.4,0.4,1.48,8.9,12.27,14.7,1.03,7.58,5.49,8.37,2.97,0.81,1.21,2.16,4.86,0.81,0.94,0,0,0.13,7.15,9.58,-2.43
"Adam Gaudette","ADAM.GAUDETTE","8478874","21-22","CHI/OTT","C","R",1996-10-03,24,2015,5,149,31,356.17,0.84,0.84,0.51,2.19,8.93,12.13,16.51,0.8,9.43,6.94,6.56,1.35,1.68,2.02,6.91,4.21,0.84,0.67,0.17,0.17,-0.17,4.89,6.4,-1.52
"Adam Hall","ADAM.HALL","8467925","07-08","PIT","R","R",1980-08-14,27,1999,2,52,46,546.15,0.22,0.11,0.33,0.66,4.28,6.04,6.59,0.35,5.13,3.64,5.85,3.3,0.22,0.77,4.94,3.08,0.77,0.88,0.22,0.22,0.11,16.04,15.82,0.22
"Adam Hall","ADAM.HALL","8467925","08-09","T.B","R","R",1980-08-14,28,1999,2,52,74,828.65,0.36,0.22,0.14,0.72,6.52,8.54,10.35,0.54,5.56,4.24,6.36,2.68,0.43,1.3,6.15,4.92,0.51,1.38,0.22,0.22,0.87,12.24,12.24,0
"Adam Hall","ADAM.HALL","8467925","10-11","T.B","R","R",1980-08-14,30,1999,2,52,82,1217.65,0.34,0.34,0.2,0.89,8.23,10.84,12.22,0.73,4.19,3.18,6.71,2.91,0.89,1.08,7.49,5.52,0.54,1.18,0.1,0.1,0.64,17.74,14.54,3.2
"Adam Hall","ADAM.HALL","8467925","11-12","T.B","R","R",1980-08-14,31,1999,2,52,57,676.35,0.18,0.35,0.09,0.62,5.59,7.19,7.9,0.45,3.17,2.47,6.26,2.66,0.53,1.06,7.9,3.55,0.53,0.89,0.09,0.09,0.35,24.48,16.68,7.81
"Adam Hall","ADAM.HALL","8467925","12-13","CAR/PHI/T.B","R","R",1980-08-14,32,1999,2,52,37,389.68,0,0.46,0.15,0.62,5.24,7.24,8.01,0.36,0,0,5.04,4,0.92,1.69,9.08,4.47,0.62,0.92,0.15,0.15,0.31,21.71,16.94,4.77
"Adam Hall","ADAM.HALL","8467925","13-14","PHI","R","R",1980-08-14,33,1999,2,52,80,787.08,0.3,0.23,0.15,0.69,4.65,6.1,7.85,0.43,6.56,5,7.09,3.51,0.46,1.37,5.87,5.03,0.69,0.46,0.08,0.08,-0.23,23.94,16.24,7.7
"Adam Henrique","ADAM.HENRIQUE","8474641","10-11","N.J","C","L",1990-02-06,20,2008,3,82,1,13.35,0,0,0,0,13.48,13.48,13.48,1.39,0,0,10.33,8.99,0,0,0,0,0,0,0,0,0,0,4.49,-4.49
"Adam Henrique","ADAM.HENRIQUE","8474641","11-12","N.J","C","L",1990-02-06,21,2008,3,82,74,1343.85,0.71,0.8,0.76,2.28,5.8,7.32,8.44,0.66,12.31,9.76,9.05,2.54,1.12,2.19,3.71,2.72,0.04,0.63,0.04,0.04,0.58,22.37,23.44,-1.07
"Adam Henrique","ADAM.HENRIQUE","8474641","12-13","N.J","C","L",1990-02-06,22,2008,3,82,42,769.37,0.86,0.39,0,1.25,6.08,9.05,10.92,0.85,14.1,9.48,9.43,1.64,1.01,2.03,2.11,2.73,0.62,0.94,0,0,0.31,25.97,27.06,-1.09
"Adam Henrique","ADAM.HENRIQUE","8474641","13-14","N.J","C","L",1990-02-06,23,2008,3,82,77,1390.18,1.08,0.39,0.39,1.86,5.91,7.81,9.62,0.75,18.25,13.81,9.59,2.16,1.29,2.16,3.15,3.06,0.43,0.95,0,0,0.52,17.57,22.05,-4.49
"Adam Henrique","ADAM.HENRIQUE","8474641","14-15","N.J","C","L",1990-02-06,24,2008,3,82,75,1330.78,0.72,0.72,0.5,1.94,5.73,7.44,10.1,0.67,12.6,9.7,9.01,1.98,0.95,1.4,2.66,3.47,0.54,0.5,0,0,-0.05,12.17,11.23,0.95
"Adam Henrique","ADAM.HENRIQUE","8474641","15-16","N.J","C","L",1990-02-06,25,2008,3,82,80,1586.12,1.13,0.26,0.49,1.89,5.64,7.38,9,0.77,20.13,15.38,10.44,2.12,1.02,1.44,2.5,2.99,0.34,0.57,0.04,0.04,0.23,23.34,28.9,-5.56
"Adam Henrique","ADAM.HENRIQUE","8474641","16-17","N.J","C","L",1990-02-06,26,2008,3,82,82,1490.12,0.81,0.52,0.28,1.61,5.72,7.65,9.78,0.74,14.08,10.53,9.67,2.74,1.13,1.81,3.54,3.78,0.6,0.77,0,0,0.16,23.56,25.33,-1.77
"Adam Henrique","ADAM.HENRIQUE","8474641","17-18","ANA/N.J","C","L",1990-02-06,27,2008,3,82,81,1440.6,1,0.71,0.37,2.08,6.29,8.83,10.95,0.98,15.89,11.32,11.13,2.54,1.21,1.67,2.54,3.25,0.42,0.42,0,0,0,21.16,22.78,-1.62
"Adam Henrique","ADAM.HENRIQUE","8474641","18-19","ANA","C","L",1990-02-06,28,2008,3,82,82,1349,0.8,0.67,0.4,1.87,5.43,8.45,9.96,0.76,14.75,9.47,8.96,3.16,1.16,1.73,3.47,3.07,0.53,0.67,0,0,0.13,25.4,22.77,2.62
"Adam Henrique","ADAM.HENRIQUE","8474641","19-20","ANA","C","L",1990-02-06,29,2008,3,82,71,1197.57,1.3,0.55,0.3,2.15,8.52,12.07,14.08,1.09,15.29,10.79,9.02,1.6,1.6,1.3,3.76,2,0.55,0.55,0,0,0,25.65,20.89,4.76
"Adam Henrique","ADAM.HENRIQUE","8474641","20-21","ANA","C","L",1990-02-06,30,2008,3,82,45,721.8,1,0.5,0.25,1.75,6.4,8.48,10.72,0.66,15.58,11.76,7.8,2.66,1.66,0.91,3.33,2.49,0.25,0.5,0.08,0.08,0.25,25.19,20.28,4.9
"Adam Henrique","ADAM.HENRIQUE","8474641","21-22","ANA","C","L",1990-02-06,31,2008,3,82,33,552.92,0.98,0.87,0.54,2.39,9.22,12.59,15.19,1.28,10.59,7.76,10.2,2.82,1.41,1.09,1.52,2.82,0.33,0.43,0,0,0.11,10.85,7.81,3.04
"Adam Johnson","ADAM.JOHNSON","8480341","18-19","PIT","C","L",1994-06-22,24,2012,NA,NA,6,31.83,0,1.89,1.89,3.77,5.66,5.66,9.43,0.53,0,0,9.33,5.66,1.89,3.77,20.74,13.2,0,0,0,0,0,0,0,0
"Adam Johnson","ADAM.JOHNSON","8480341","19-20","PIT","C","L",1994-06-22,25,2012,NA,NA,7,46.87,1.28,1.28,0,2.56,6.4,6.4,7.68,0.5,20,20,7.8,3.84,1.28,1.28,5.12,11.52,1.28,0,0,0,-1.28,0,0,0
"Adam Larsson","ADAM.LARSSON","8476457","11-12","N.J","D","R",1992-11-12,18,2011,1,4,65,1340.33,0.09,0.36,0.36,0.81,3.04,4.16,6.85,0.11,2.94,2.15,2.58,3,1.97,0.54,4.21,4.75,0.45,0.27,0,0,-0.18,0,0,0
"Adam Larsson","ADAM.LARSSON","8476457","12-13","N.J","D","R",1992-11-12,19,2011,1,4,37,669.75,0,0.27,0.27,0.54,2.69,3.58,6.09,0.07,0,0,1.95,4.39,1.97,1.52,3.31,5.64,0.54,0.63,0,0,0.09,0,0,0
"Adam Larsson","ADAM.LARSSON","8476457","13-14","N.J","D","R",1992-11-12,20,2011,1,4,26,462.4,0.13,0.26,0,0.39,2.6,4.02,7.01,0.07,5,3.23,1.68,4.8,1.3,0.52,5.32,4.67,0.78,0.39,0,0,-0.39,0,0,0
"Adam Larsson","ADAM.LARSSON","8476457","14-15","N.J","D","R",1992-11-12,21,2011,1,4,64,1341.63,0.13,0.4,0.54,1.07,4.07,5.55,7.96,0.14,3.3,2.42,2.56,5.37,1.34,0.94,4.11,4.52,0.76,0.27,0,0,-0.49,0,0,0
"Adam Larsson","ADAM.LARSSON","8476457","15-16","N.J","D","R",1992-11-12,22,2011,1,4,82,1846.1,0.1,0.2,0.29,0.59,2.11,3.35,5.01,0.13,4.62,2.91,3.95,4.81,0.88,0.72,5.3,5.33,0.72,0.26,0.1,0.07,-0.49,0,0,0
"Adam Larsson","ADAM.LARSSON","8476457","16-17","EDM","D","R",1992-11-12,23,2011,1,4,79,1591.82,0.15,0.11,0.45,0.72,3.2,4.71,7.65,0.11,4.71,3.2,2.34,6.03,2.68,1.06,9.54,5.47,0.94,0.3,0.04,0.04,-0.64,0,0,0
"Adam Larsson","ADAM.LARSSON","8476457","17-18","EDM","D","R",1992-11-12,24,2011,1,4,63,1381.73,0.17,0.09,0.3,0.56,3.99,5.65,8.42,0.17,4.35,3.08,3.07,6.08,2.26,1.13,10.38,4.56,0.74,0.3,0,0,-0.43,0,0,0
"Adam Larsson","ADAM.LARSSON","8476457","18-19","EDM","D","R",1992-11-12,25,2011,1,4,82,1773.1,0.1,0.27,0.3,0.68,3.96,5.75,8.26,0.13,2.56,1.76,2.31,4.33,2.3,0.85,8.66,4.37,0.74,0.3,0,0,-0.44,0,0,0
"Adam Larsson","ADAM.LARSSON","8476457","19-20","EDM","D","R",1992-11-12,26,2011,1,4,49,971.73,0.06,0.12,0.19,0.37,3.77,5.8,7.84,0.14,1.64,1.06,2.39,5.06,2.16,0.99,6.92,4.01,0.62,0.19,0.06,0,-0.49,0,0,0
"Adam Larsson","ADAM.LARSSON","8476457","20-21","EDM","D","R",1992-11-12,27,2011,1,4,56,1100.25,0.22,0.11,0.22,0.55,2.84,5.02,7.09,0.12,7.69,4.35,2.47,6.98,2.29,0.65,9.05,4.8,0.65,0.22,0,0,-0.44,0.05,0,0.05
"Adam Larsson","ADAM.LARSSON","8476457","21-22","SEA","D","R",1992-11-12,28,2011,1,4,55,1208.25,0.2,0.3,0.25,0.74,3.53,5.66,8.14,0.12,5.63,3.51,2.15,4.87,1.04,0.84,6.06,2.88,0.84,0.35,0,0,-0.5,0,0,0
"Adam Lowry","ADAM.LOWRY","8476392","14-15","WPG","L","L",1993-03-29,21,2011,3,67,80,1100.25,0.6,0.49,0.16,1.25,5.67,7.91,10.03,0.74,10.58,7.59,9.31,1.75,0.76,1.36,13.96,7.14,0.71,0.82,0.11,0.05,0.05,21.92,24.49,-2.56
"Adam Lowry","ADAM.LOWRY","8476392","15-16","WPG","L","L",1993-03-29,22,2011,3,67,74,1037.37,0.4,0.35,0.23,0.98,4.22,5.44,7,0.49,9.59,7.45,8.94,2.78,1.04,1.91,10.82,3.76,0.81,0.64,0.17,0.17,-0.17,22.61,26.26,-3.64
"Adam Lowry","ADAM.LOWRY","8476392","16-17","WPG","L","L",1993-03-29,23,2011,3,67,82,1316.03,0.68,0.32,0.32,1.32,5.56,7.48,9.12,0.83,12.3,9.15,11.1,2.55,1.09,1.32,9.89,5.15,0.73,0.68,0.09,0.09,-0.05,30,29.04,0.96
"Adam Lowry","ADAM.LOWRY","8476392","17-18","WPG","L","L",1993-03-29,24,2011,3,67,45,670.03,0.72,0.72,0.45,1.88,6.27,8.15,9.4,0.64,11.43,8.79,7.82,2.51,0.36,1.88,11.1,5.37,0.36,0.81,0,0,0.45,33.58,26.51,7.07
"Adam Lowry","ADAM.LOWRY","8476392","18-19","WPG","L","L",1993-03-29,25,2011,3,67,78,1141.78,0.63,0.26,0.32,1.21,5.52,7.67,9.35,0.64,11.43,8.22,8.29,2.57,1.21,2.21,11.72,5.57,0.47,0.84,0.16,0.16,0.37,33.79,24.86,8.93
"Adam Lowry","ADAM.LOWRY","8476392","19-20","WPG","L","L",1993-03-29,26,2011,3,67,49,733.12,0.33,0.25,0.25,0.82,5.57,7.45,9.17,0.66,5.88,4.4,8.85,1.8,0.9,2.54,11.21,5.4,0.33,0.33,0.25,0.25,0,28.56,24.55,4.01
"Adam Lowry","ADAM.LOWRY","8476392","20-21","WPG","L","L",1993-03-29,27,2011,3,67,52,807.35,0.74,0.52,0.52,1.78,5.95,8.03,10.18,0.71,12.5,9.26,8.81,2.23,0.97,1.19,11.97,6.09,0.3,0.67,0.07,0.07,0.37,26.83,26.31,0.52
"Adam Lowry","ADAM.LOWRY","8476392","21-22","WPG","C/L","L",1993-03-29,28,2011,3,67,53,811.95,0.44,0.3,0.15,0.89,4.58,6.58,8.28,0.71,9.68,6.74,10.73,1.85,1.03,2.14,11.45,5.54,0.44,0.96,0.44,0.44,0.52,26.38,22.98,3.4
"Adam Mair","ADAM.MAIR","8466216","07-08","BUF","C","R",1979-02-15,28,1997,4,84,71,630.73,0.48,0.57,0.57,1.62,5.8,7.42,9.32,0.55,8.2,6.41,7.36,1.43,1.52,1.14,10.46,5.04,2.09,1.71,0.38,0.38,-0.38,15.32,18.36,-3.04
"Adam Mair","ADAM.MAIR","8466216","08-09","BUF","C","R",1979-02-15,29,1997,4,84,75,793.42,0.6,0.45,0.38,1.44,5.67,8.32,9.98,0.53,10.67,7.27,6.4,1.51,1.66,1.44,8.09,5.22,1.89,0.68,0.38,0.38,-1.21,15.12,16.18,-1.06
"Adam Mair","ADAM.MAIR","8466216","09-10","BUF","C","R",1979-02-15,30,1997,4,84,69,637.28,0.56,0.38,0.38,1.32,6.31,8.1,9.79,0.52,8.96,6.98,6.45,1.22,1.69,1.04,8.94,4.61,2.26,1.32,0.28,0.28,-0.94,8.76,8,0.75
"Adam Mair","ADAM.MAIR","8466216","10-11","N.J","C","R",1979-02-15,31,1997,4,84,65,591.12,0.1,0.2,0.1,0.41,5.89,7.82,9.14,0.5,1.72,1.3,6.34,1.62,1.02,1.32,6.39,4.57,1.02,1.02,0.51,0.51,0,5.79,5.58,0.2
"Adam McQuaid","ADAM.MCQUAID","8471717","09-10","BOS","D","R",1986-10-12,22,2005,2,55,19,203.93,0.29,0,0,0.29,2.94,5.59,7.65,0.09,10,5.26,1.53,5,1.47,0.59,8.53,9.41,0.88,0.59,0.88,0.88,-0.29,0,0,0
"Adam McQuaid","ADAM.MCQUAID","8471717","10-11","BOS","D","R",1986-10-12,23,2005,2,55,67,996,0.18,0.36,0.36,0.9,2.77,3.73,7.41,0.1,6.52,4.84,2.77,7.89,0.9,0.3,6.14,5.84,0.78,0.54,0.72,0.84,-0.12,0,0,0
"Adam McQuaid","ADAM.MCQUAID","8471717","11-12","BOS","D","R",1986-10-12,24,2005,2,55,72,1076.57,0.11,0.11,0.33,0.56,3.51,4.96,8.75,0.09,3.17,2.25,1.75,5.63,1,0.5,5.8,5.96,0.95,0.67,0.39,0.39,-0.28,0,0,0
"Adam McQuaid","ADAM.MCQUAID","8471717","12-13","BOS","D","R",1986-10-12,25,2005,2,55,32,457.35,0.13,0.26,0.13,0.52,3.41,4.85,8.27,0.15,3.85,2.7,3.03,5.64,1.05,0.39,8.13,7.35,1.97,1.05,0.79,0.79,-0.92,0,0,0
"Adam McQuaid","ADAM.MCQUAID","8471717","13-14","BOS","D","R",1986-10-12,26,2005,2,55,30,481.43,0.12,0.25,0.37,0.75,3.12,3.99,7.1,0.07,4,3.12,1.66,5.23,1.25,0.12,6.73,4.99,1.5,0.75,0.87,0.87,-0.75,0,0,0
"Adam McQuaid","ADAM.MCQUAID","8471717","14-15","BOS","D","R",1986-10-12,27,2005,2,55,63,1161.47,0.05,0.1,0.21,0.36,3.1,4.44,6.97,0.08,1.67,1.16,1.83,4.7,1.14,0.36,7.28,6.82,1.29,0.62,0.26,0.36,-0.57,0,0.05,-0.05
"Adam McQuaid","ADAM.MCQUAID","8471717","15-16","BOS","D","R",1986-10-12,28,2005,2,55,64,1154.57,0.05,0.16,0.26,0.47,2.18,3.07,5.56,0.06,2.38,1.69,1.83,6.29,1.4,0.36,7.38,4.78,1.4,0.73,0.26,0.26,-0.68,0,0,0
"Adam McQuaid","ADAM.MCQUAID","8471717","16-17","BOS","D","R",1986-10-12,29,2005,2,55,77,1404.25,0.09,0.17,0.17,0.43,2.73,4.02,5.81,0.08,3.12,2.13,2,6.15,1.03,0.43,6.71,5.17,0.77,0.51,0.21,0.21,-0.26,0,0,0
"Adam McQuaid","ADAM.MCQUAID","8471717","17-18","BOS","D","R",1986-10-12,30,2005,2,55,38,596.72,0.1,0,0.3,0.4,3.92,5.33,7.54,0.1,2.56,1.89,1.79,5.63,1.31,0.7,8.04,5.63,1.11,0.1,0.6,0.6,-1.01,0,0,0
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","CBJ/NYR","D","R",1986-10-12,31,2005,2,55,50,788.86,0.23,0.15,0.15,0.53,2.13,3.8,5.55,0.1,10.71,6,2.72,6.69,1.45,0.84,9.28,4.79,1.22,0.68,0.15,0.15,-0.53,0,0,0
"Adam Pardy","ADAM.PARDY","8471385","08-09","CGY","D","L",1984-03-29,24,2004,6,173,59,890.83,0.07,0.2,0.4,0.67,2.42,4.11,6.2,0.09,2.78,1.64,2.16,2.96,1.75,1.28,5.12,7.81,1.82,0.74,0.07,0.07,-1.08,0,0,0
"Adam Pardy","ADAM.PARDY","8471385","09-10","CGY","D","L",1984-03-29,25,2004,6,173,57,903.53,0.13,0.27,0.2,0.6,2.66,4.05,6.57,0.07,5,3.28,1.66,3.98,1.86,1.06,3.59,7.57,1.33,0.86,0.13,0.13,-0.46,0,0,0
"Adam Pardy","ADAM.PARDY","8471385","10-11","CGY","D","L",1984-03-29,26,2004,6,173,30,440.62,0.14,0.54,0.27,0.95,4.9,6.54,11.03,0.18,2.78,2.08,2.77,5.99,2.18,1.09,5.72,9.4,1.63,1.09,0,0,-0.54,0,0,0
"Adam Pardy","ADAM.PARDY","8471385","11-12","DAL","D","L",1984-03-29,27,2004,6,173,36,592.9,0,0,0.3,0.3,2.93,3.74,5.67,0.08,0,0,2.16,4.96,0.91,0.91,3.95,7.49,0.81,0.61,0,0,-0.2,0,0,0
"Adam Pardy","ADAM.PARDY","8471385","12-13","BUF","D","L",1984-03-29,28,2004,6,173,17,280.62,0,0.21,0.64,0.86,1.28,2.35,3.63,0.06,0,0,2.45,3.42,2.78,0.64,5.13,7.06,1.5,0.86,0,0,-0.64,0,0,0
"Adam Pardy","ADAM.PARDY","8471385","13-14","WPG","D","L",1984-03-29,29,2004,6,173,60,865.25,0,0.14,0.28,0.42,3.26,4.72,6.93,0.19,0,0,3.99,3.81,2.15,1.04,5.34,8.11,1.04,0.42,0.14,0.14,-0.62,0,0,0
"Adam Pardy","ADAM.PARDY","8471385","14-15","WPG","D","L",1984-03-29,30,2004,6,173,55,826.03,0,0.36,0.29,0.65,2.11,2.98,5.74,0.09,0,0,3.12,4.29,2.54,0.73,5.38,7.48,1.09,1.02,0,0,-0.07,0,0,0
"Adam Pardy","ADAM.PARDY","8471385","15-16","EDM/WPG","D","L",1984-03-29,31,2004,6,173,23,365.34,0,0.49,0.16,0.66,3.61,5.26,7.06,0.21,0,0,4,5.26,2.3,0.99,5.26,6.24,1.15,0.82,0,0,-0.33,0,0,0
"Adam Pardy","ADAM.PARDY","8471385","16-17","NSH","D","L",1984-03-29,32,2004,6,173,4,43.97,0,0,0,0,5.46,6.82,8.19,0.14,0,0,2,4.09,0,1.36,4.09,8.19,4.09,0,0,0,-4.09,0,0,0
"Adam Payerl","ADAM.PAYERL","8476522","13-14","PIT","C","R",1991-03-04,22,2009,NA,NA,2,18.3,0,0,0,0,13.11,16.39,16.39,0.62,0,0,3.8,6.56,0,0,19.67,26.23,3.28,0,0,0,-3.28,0,0,0
"Adam Pelech","ADAM.PELECH","8476917","15-16","NYI","D","L",1994-08-16,21,2012,3,65,9,158.22,0,0.76,0,0.76,3.03,3.79,6.83,0.08,0,0,2.1,6.07,2.65,0.38,6.07,8.72,0,0,0,0,0,0,0,0
"Adam Pelech","ADAM.PELECH","8476917","16-17","NYI","D","L",1994-08-16,22,2012,3,65,44,740.7,0.24,0.08,0.49,0.81,3.24,4.62,7.21,0.1,7.5,5.26,2.23,5.51,2.27,1.38,5.91,5.02,0.24,0.49,0,0,0.24,0,0,0
"Adam Pelech","ADAM.PELECH","8476917","17-18","NYI","D","L",1994-08-16,23,2012,3,65,78,1503.38,0.12,0.24,0.4,0.76,4.23,5.99,9.06,0.16,2.83,2,2.75,5.67,1.88,1.28,3.99,4.91,0.56,0.2,0,0,-0.36,0,0,0
"Adam Pelech","ADAM.PELECH","8476917","18-19","NYI","D","L",1994-08-16,24,2012,3,65,78,1453.1,0.21,0.29,0.37,0.87,4.54,6.52,9,0.19,4.55,3.16,2.91,4.79,1.69,1.53,6.15,6.23,0.5,0.17,0,0,-0.33,0,0,0
"Adam Pelech","ADAM.PELECH","8476917","19-20","NYI","D","L",1994-08-16,25,2012,3,65,38,803.02,0.07,0.15,0.45,0.67,3.66,5.23,8.59,0.15,2.04,1.43,2.86,6.2,3.59,2.39,6.05,4.71,0.75,0.3,0,0,-0.45,0,0,0
"Adam Pelech","ADAM.PELECH","8476917","20-21","NYI","D","L",1994-08-16,26,2012,3,65,56,1178.6,0.2,0.25,0.25,0.71,4.17,6.26,9.16,0.21,4.88,3.25,3.28,3.72,2.34,1.27,3.36,4.68,0.46,0.31,0,0,-0.15,0,0,0
"Adam Pelech","ADAM.PELECH","8476917","21-22","NYI","D","L",1994-08-16,27,2012,3,65,45,958.03,0.19,0.19,0.56,0.94,3.38,4.57,7.64,0.22,5.56,4.11,4.88,4.51,2,1.57,4.01,4.63,0.31,0.19,0,0,-0.13,0,0,0
"Adam Pineault","ADAM.PINEAULT","8471259","07-08","CBJ","R","R",1986-05-23,21,2004,2,46,3,33.13,0,0,0,0,9.06,10.87,14.49,0.45,0,0,4.17,0,0,1.81,1.81,9.06,0,0,0,0,0,0,1.81,-1.81
"Adam Raska","ADAM.RASKA","8482197","21-22","S.J","R","R",2001-09-25,19,2020,7,201,5,40.28,0,0,0,0,2.98,8.94,10.43,0.88,0,0,9.83,0,2.98,0,22.34,16.39,1.49,4.47,1.49,1.49,2.98,0,0,0
"Adam Ruzicka","ADAM.RUZICKA","8480008","20-21","CGY","C","L",1999-05-11,21,2017,4,109,3,32.25,0,0,1.86,1.86,5.58,9.3,14.88,1.23,0,0,13.2,0,1.86,0,1.86,1.86,3.72,0,0,0,-3.72,26.05,27.91,-1.86
"Adam Ruzicka","ADAM.RUZICKA","8480008","21-22","CGY","C","L",1999-05-11,22,2017,4,109,19,187.3,1.28,0.96,0,2.24,7.37,9.93,12.17,0.74,17.39,12.9,7.48,1.28,1.28,1.28,4.48,5.45,0.96,0.96,0,0,0,23.06,25.31,-2.24
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","07-08","CGY","D","R",1973-07-03,34,1992,5,117,76,1591.43,0.38,0.41,0.53,1.32,4.56,7.35,11.08,0.3,8.26,5.13,4.02,2.07,1.32,1.32,2.6,0.72,0.6,0.53,0.04,0.04,-0.08,0,0,0
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","08-09","CGY","D","R",1973-07-03,35,1992,5,117,80,1782.75,0.34,0.27,0.5,1.11,4.24,6.6,9.86,0.22,7.94,5.1,3.39,1.85,0.98,0.94,2.05,0.84,0.74,0.3,0,0,-0.44,0,0,0
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","09-10","ARI","D","R",1973-07-03,36,1992,5,117,82,1849.45,0.26,0.16,0.49,0.91,4.67,7.2,10.19,0.24,5.56,3.6,3.29,2.17,0.71,0.55,4.28,0.88,0.91,0.36,0,0,-0.55,0.03,0,0.03
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","10-11","ARI","D","R",1973-07-03,37,1992,5,117,75,1624.63,0.11,0.41,0.3,0.81,3.66,5.61,8.61,0.14,3.03,1.97,2.49,2.77,0.81,0.96,4.95,0.89,0.96,0.33,0,0,-0.63,0.04,0,0.04
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","11-12","ARI","D","R",1973-07-03,38,1992,5,117,64,1295.87,0.09,0,0.32,0.42,4.26,6.53,9.31,0.13,2.17,1.42,1.98,3.1,0.79,1.2,4.49,1.2,1.02,0.51,0,0,-0.51,0,0,0
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","12-13","CBJ","D","R",1973-07-03,39,1992,5,117,36,588,0,0.2,0.2,0.41,2.65,3.88,6.63,0.06,0,0,1.45,1.33,0.82,0.41,4.39,0.92,0.82,0.31,0,0,-0.51,0,0,0
"Adrian Kempe","ADRIAN.KEMPE","8477960","16-17","L.A","L","L",1996-09-13,20,2014,1,29,25,305.77,0.39,0.59,0.2,1.18,6.28,8.63,11.97,0.5,6.25,4.55,5.77,1.37,1.96,0.98,4.51,2.75,0.59,0.98,0,0,0.39,13.15,16.88,-3.73
"Adrian Kempe","ADRIAN.KEMPE","8477960","17-18","L.A","L","L",1996-09-13,21,2014,1,29,81,1079.82,0.89,0.56,0.61,2.06,6.61,8.95,11.78,0.66,13.45,9.94,7.42,1,1.67,1.44,5.06,3.78,1.28,0.5,0.06,0.06,-0.78,14.61,23.34,-8.72
"Adrian Kempe","ADRIAN.KEMPE","8477960","18-19","L.A","L","L",1996-09-13,22,2014,1,29,81,1174.52,0.61,0.41,0.41,1.43,6.03,8.17,10.98,0.58,10.17,7.5,7.14,1.07,1.23,1.02,4.39,2.76,1.02,0.77,0,0,-0.26,16.09,21.66,-5.57
