"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Adam Erne","ADAM.ERNE","8477454","21-22","DET","L","L",1995-04-20,26,2013,2,33,52,719.17,33.64,46.19,46.49,44.55,48.25,20.97,41.36,325.52,379.18,434.55,500.23,554.77,690.5,30.63,32.85,-20.39,-53.66,-65.68,-135.73,-2.22,6.44,89.09
"Adam Foote","ADAM.FOOTE","8456283","07-08","CBJ/COL","D","R",1971-07-10,36,1989,2,22,75,1754.25,40.65,42.8,42.54,42.31,42.32,53.24,77.73,694.88,928.6,920.96,1243.82,1180.93,1610.08,55.49,75.64,-24.49,-233.72,-322.86,-429.15,-20.15,7.66,91.63
"Adam Foote","ADAM.FOOTE","8456283","08-09","COL","D","R",1971-07-10,37,1989,2,22,42,825.65,28.37,37.06,36.83,34.98,35.34,19.51,49.26,295.3,501.43,400.54,687,510.38,948.62,23.92,43.76,-29.75,-206.13,-286.46,-438.24,-19.84,6.61,90.18
"Adam Foote","ADAM.FOOTE","8456283","09-10","COL","D","R",1971-07-10,38,1989,2,22,67,1297.13,43.61,38.77,38.17,38.37,38.73,54.52,70.49,514.87,813.29,697.92,1130.59,909.7,1461.47,43.54,68.87,-15.97,-298.42,-432.67,-551.77,-25.33,10.59,91.33
"Adam Foote","ADAM.FOOTE","8456283","10-11","COL","D","R",1971-07-10,39,1989,2,22,47,842.48,31.39,37.17,36.62,36.21,38.2,28.5,62.3,326.11,551.35,432.44,748.55,563.05,991.87,29.7,48.04,-33.8,-225.24,-316.11,-428.82,-18.34,8.74,88.7
"Adam Fox","ADAM.FOX","8479323","19-20","NYR","D","R",1998-02-17,21,2016,3,66,70,1323.3,63.82,55.49,55.92,55.03,56.31,86.58,49.08,749.53,601.21,1019.49,803.67,1329.54,1086.35,70.14,54.43,37.5,148.32,215.82,243.19,15.71,11.55,91.84
"Adam Fox","ADAM.FOX","8479323","20-21","NYR","D","R",1998-02-17,22,2016,3,66,55,1358.85,63.05,54.69,54.39,53.5,58.96,90.84,53.23,741.83,614.5,1043.42,874.88,1345.27,1169.06,82.92,57.71,37.61,127.33,168.54,176.21,25.21,12.25,91.34
"Adam Fox","ADAM.FOX","8479323","21-22","NYR","D","R",1998-02-17,23,2016,3,66,50,1219.93,64.6,53.6,53.15,51.42,57,81.59,44.72,647.82,560.78,908.99,801.38,1163.42,1099.34,73.01,55.08,36.87,87.04,107.61,64.08,17.93,12.59,92.03
"Adam Gaudette","ADAM.GAUDETTE","8478874","17-18","VAN","C","R",1996-10-03,20,2015,5,149,5,63.93,100,46.73,46.64,46.92,49.91,1.95,0,29.32,33.43,41.6,47.6,58.48,66.16,2.86,2.87,1.95,-4.11,-6,-7.68,-0.01,6.65,100
"Adam Gaudette","ADAM.GAUDETTE","8478874","18-19","VAN","C","R",1996-10-03,21,2015,5,149,56,613.15,48.51,48.56,50.01,50.26,44.42,24.02,25.5,295.26,312.8,413.42,413.32,555.65,549.9,20.57,25.74,-1.48,-17.54,0.1,5.75,-5.17,8.14,91.85
"Adam Gaudette","ADAM.GAUDETTE","8478874","19-20","VAN","C","R",1996-10-03,22,2015,5,149,59,730.63,55.2,48.03,50.9,50.91,52.98,45.5,36.93,372.56,403.09,538.41,519.45,720.26,694.41,33.56,29.79,8.57,-30.53,18.96,25.85,3.77,12.21,90.84
"Adam Gaudette","ADAM.GAUDETTE","8478874","20-21","CHI/VAN","C","R",1996-10-03,23,2015,5,149,40,444.85,36.32,48.45,48.39,48.32,43.31,14.93,26.18,233.12,248.01,312.56,333.42,423.7,453.11,18.12,23.72,-11.25,-14.89,-20.86,-29.41,-5.6,6.4,89.44
"Adam Gaudette","ADAM.GAUDETTE","8478874","21-22","CHI/OTT","C","R",1996-10-03,24,2015,5,149,31,356.17,47.07,50.38,51.54,52.24,51.07,15.61,17.55,184.63,181.85,259.6,244.12,341.95,312.6,17.18,16.46,-1.94,2.78,15.48,29.35,0.72,8.45,90.35
"Adam Hall","ADAM.HALL","8467925","07-08","PIT","R","R",1980-08-14,27,1999,2,52,46,546.15,25.89,31.18,29.61,28.49,26.89,7.9,22.61,148.46,327.75,204.22,485.45,255.72,641.82,11.55,31.4,-14.71,-179.29,-281.23,-386.1,-19.85,5.32,93.1
"Adam Hall","ADAM.HALL","8467925","08-09","T.B","R","R",1980-08-14,28,1999,2,52,74,828.65,27.3,40.17,39.18,37.74,36.92,15.31,40.78,318.31,474.14,416.55,646.5,523.15,863.15,24,41,-25.47,-155.83,-229.95,-340,-17,4.81,91.4
"Adam Hall","ADAM.HALL","8467925","10-11","T.B","R","R",1980-08-14,30,1999,2,52,82,1217.65,31.06,46.31,44.37,40.89,44.18,27.98,62.09,509.08,590.29,680.54,853.37,852.17,1231.73,42.66,53.89,-34.11,-81.21,-172.83,-379.56,-11.23,5.5,89.48
"Adam Hall","ADAM.HALL","8467925","11-12","T.B","R","R",1980-08-14,31,1999,2,52,57,676.35,24.58,37.13,35.36,33.52,28.87,15.86,48.67,236.38,400.24,305.27,558.04,384.3,762.24,15.42,38,-32.81,-163.86,-252.77,-377.94,-22.58,6.71,87.84
"Adam Hall","ADAM.HALL","8467925","12-13","CAR/PHI/T.B","R","R",1980-08-14,32,1999,2,52,37,389.68,35.66,38.04,37.99,34.34,35.87,8.08,14.58,128.95,210.04,179.73,293.37,214.6,410.24,10.28,18.38,-6.5,-81.09,-113.64,-195.64,-8.1,6.27,93.06
"Adam Hall","ADAM.HALL","8467925","13-14","PHI","R","R",1980-08-14,33,1999,2,52,80,787.08,24.15,34.09,34.42,34.51,28.12,16.07,50.48,235.46,455.14,326.28,621.65,455.15,863.72,17.22,44.01,-34.41,-219.68,-295.37,-408.57,-26.79,6.82,88.91
"Adam Henrique","ADAM.HENRIQUE","8474641","10-11","N.J","C","L",1990-02-06,20,2008,3,82,1,13.35,100,89.24,71.69,58.92,88.14,0.99,0,7.71,0.93,9.8,3.87,10.93,7.62,0.52,0.07,0.99,6.78,5.93,3.31,0.45,12.84,100
"Adam Henrique","ADAM.HENRIQUE","8474641","11-12","N.J","C","L",1990-02-06,21,2008,3,82,74,1343.85,53.04,51.31,52.15,51.46,52.89,65.67,58.14,616.19,584.61,844.76,775.03,1096.99,1034.86,55.88,49.77,7.53,31.58,69.73,62.13,6.11,10.66,90.05
"Adam Henrique","ADAM.HENRIQUE","8474641","12-13","N.J","C","L",1990-02-06,22,2008,3,82,42,769.37,44.51,54.02,56.87,57.25,54.23,30.67,38.23,351.97,299.64,522.2,396.08,727.27,543.15,35.08,29.61,-7.56,52.33,126.12,184.12,5.47,8.71,87.24
"Adam Henrique","ADAM.HENRIQUE","8474641","13-14","N.J","C","L",1990-02-06,23,2008,3,82,77,1390.18,53.42,50.98,52.06,52.21,53.12,64.91,56.61,613.07,589.4,866.94,798.3,1157.68,1059.78,61.09,53.91,8.3,23.67,68.64,97.9,7.18,10.59,90.4
"Adam Henrique","ADAM.HENRIQUE","8474641","14-15","N.J","C","L",1990-02-06,24,2008,3,82,75,1330.78,48.23,43.49,44.95,44.93,46.69,61.55,66.06,550.96,715.79,775.48,949.89,1048.52,1285.3,57.7,65.88,-4.51,-164.83,-174.41,-236.78,-8.18,11.17,90.77
"Adam Henrique","ADAM.HENRIQUE","8474641","15-16","N.J","C","L",1990-02-06,25,2008,3,82,80,1586.12,53.91,46.57,46.45,45.82,48.07,78.2,66.85,656.93,753.75,907.06,1045.86,1161.77,1373.97,71.35,77.07,11.35,-96.82,-138.8,-212.2,-5.72,11.9,91.13
"Adam Henrique","ADAM.HENRIQUE","8474641","16-17","N.J","C","L",1990-02-06,26,2008,3,82,82,1490.12,42.53,45.92,45.94,46.61,45.83,62.64,84.64,679.63,800.29,946.34,1113.57,1248.02,1429.32,68.27,80.7,-22,-120.66,-167.23,-181.3,-12.43,9.22,89.42
"Adam Henrique","ADAM.HENRIQUE","8474641","17-18","ANA/N.J","C","L",1990-02-06,27,2008,3,82,81,1440.6,59.66,51.43,51.9,51.62,54.09,85.83,58.03,784.36,740.62,1120.47,1038.57,1468.83,1376.5,85.34,72.42,27.8,43.74,81.9,92.33,12.92,10.94,92.16
"Adam Henrique","ADAM.HENRIQUE","8474641","18-19","ANA","C","L",1990-02-06,28,2008,3,82,82,1349,52.89,48.99,49.16,49.03,50.44,66.93,59.61,635.38,661.49,929.37,961.02,1233.59,1282.62,66.01,64.85,7.32,-26.11,-31.65,-49.03,1.16,10.53,90.99
"Adam Henrique","ADAM.HENRIQUE","8474641","19-20","ANA","C","L",1990-02-06,29,2008,3,82,71,1197.57,52.59,54.46,54.4,54.96,54.22,62.39,56.24,663.25,554.58,931.38,780.7,1228.8,1007.07,63.73,53.82,6.15,108.67,150.68,221.73,9.91,9.41,89.86
"Adam Henrique","ADAM.HENRIQUE","8474641","20-21","ANA","C","L",1990-02-06,30,2008,3,82,45,721.8,43.32,48.45,49.4,51.33,46.71,33.35,43.63,360.68,383.75,503.79,516.1,692.11,656.17,31.95,36.45,-10.28,-23.07,-12.31,35.94,-4.5,9.25,88.63
"Adam Henrique","ADAM.HENRIQUE","8474641","21-22","ANA","C","L",1990-02-06,31,2008,3,82,33,552.92,62.13,55.69,55.66,56.94,56.86,40.67,24.79,322.95,256.91,452.48,360.49,606.83,458.98,34.56,26.22,15.88,66.04,91.99,147.85,8.34,12.59,90.35
"Adam Johnson","ADAM.JOHNSON","8480341","18-19","PIT","C","L",1994-06-22,24,2012,NA,NA,6,31.83,76.08,46.97,48.01,48.53,46.57,2.99,0.94,17.98,20.3,22.32,24.17,29.48,31.27,1.29,1.48,2.05,-2.32,-1.85,-1.79,-0.19,16.63,95.37
"Adam Johnson","ADAM.JOHNSON","8480341","19-20","PIT","C","L",1994-06-22,25,2012,NA,NA,7,46.87,44.77,50.97,47.89,46.17,52.03,3.21,3.96,23.12,22.24,29.23,31.8,36.2,42.2,1.28,1.18,-0.75,0.88,-2.57,-6,0.1,13.88,82.19
"Adam Larsson","ADAM.LARSSON","8476457","11-12","N.J","D","R",1992-11-12,18,2011,1,4,65,1340.33,50.29,51.44,51.56,53.21,54.04,56.26,55.62,612.18,577.92,807.65,758.66,1089.61,958,53.43,45.45,0.64,34.26,48.99,131.61,7.98,9.19,90.38
"Adam Larsson","ADAM.LARSSON","8476457","12-13","N.J","D","R",1992-11-12,19,2011,1,4,37,669.75,48.81,48.04,49.84,49.68,46.69,25.68,26.93,250.94,271.37,355.12,357.43,479.22,485.32,21.56,24.62,-1.25,-20.43,-2.31,-6.1,-3.06,10.23,90.08
"Adam Larsson","ADAM.LARSSON","8476457","13-14","N.J","D","R",1992-11-12,20,2011,1,4,26,462.4,48.92,53.21,53.17,53.25,52.81,12.23,12.77,204.8,180.09,282.91,249.17,376.33,330.38,15.6,13.94,-0.54,24.71,33.74,45.95,1.66,5.97,92.91
"Adam Larsson","ADAM.LARSSON","8476457","14-15","N.J","D","R",1992-11-12,21,2011,1,4,64,1341.63,42.02,41.43,41.05,40.76,40.99,37.74,52.08,497.83,703.67,668.81,960.4,887.27,1289.56,42.82,61.64,-14.34,-205.84,-291.59,-402.29,-18.82,7.58,92.6
"Adam Larsson","ADAM.LARSSON","8476457","15-16","N.J","D","R",1992-11-12,22,2011,1,4,82,1846.1,46.26,38.28,38.6,37.58,39.21,54.11,62.85,581.53,937.75,796.43,1266.84,1038.44,1724.85,54.19,84.02,-8.74,-356.22,-470.41,-686.41,-29.83,9.3,93.3
"Adam Larsson","ADAM.LARSSON","8476457","16-17","EDM","D","R",1992-11-12,23,2011,1,4,79,1591.82,51.14,48.66,48.46,47.42,48.39,76.91,73.48,778.81,821.74,1078.96,1147.33,1414.91,1568.89,73.03,77.88,3.43,-42.93,-68.37,-153.98,-4.85,9.88,91.06
"Adam Larsson","ADAM.LARSSON","8476457","17-18","EDM","D","R",1992-11-12,24,2011,1,4,63,1381.73,46.87,46.58,46.65,46.06,47.3,61.83,70.1,702.2,805.28,946.23,1082.23,1238.73,1450.38,66.04,73.59,-8.27,-103.08,-136,-211.65,-7.55,8.81,91.29
"Adam Larsson","ADAM.LARSSON","8476457","18-19","EDM","D","R",1992-11-12,25,2011,1,4,82,1773.1,33.1,45.28,45.77,46.25,43.27,53.53,108.17,817.63,988.03,1127.06,1335.26,1503.53,1747.2,69.38,90.97,-54.64,-170.4,-208.2,-243.67,-21.59,6.55,89.05
"Adam Larsson","ADAM.LARSSON","8476457","19-20","EDM","D","R",1992-11-12,26,2011,1,4,49,971.73,48.21,44.88,45.57,44.15,46.46,39.31,42.23,418.5,514.09,601.89,719.04,783.2,990.79,40.18,46.3,-2.92,-95.59,-117.15,-207.59,-6.12,9.39,91.79
"Adam Larsson","ADAM.LARSSON","8476457","20-21","EDM","D","R",1992-11-12,27,2011,1,4,56,1100.25,44.15,41.91,43.27,41.12,44.21,35.16,44.47,392.38,543.86,572.86,750.96,763.08,1092.52,38.54,48.64,-9.31,-151.48,-178.1,-329.44,-10.1,8.96,91.82
"Adam Larsson","ADAM.LARSSON","8476457","21-22","SEA","D","R",1992-11-12,28,2011,1,4,55,1208.25,37.36,41.41,42.32,42.91,37.05,46.53,78,458.89,649.35,666.53,908.62,906.79,1206.69,37.89,64.39,-31.47,-190.46,-242.09,-299.9,-26.5,10.14,87.99
"Adam Lowry","ADAM.LOWRY","8476392","14-15","WPG","L","L",1993-03-29,21,2011,3,67,80,1100.25,52.44,53.62,54.07,55.24,51.58,41.02,37.2,515.68,446.02,731.92,621.67,1017.3,824.16,44.73,41.99,3.82,69.66,110.25,193.14,2.74,7.95,91.66
"Adam Lowry","ADAM.LOWRY","8476392","15-16","WPG","L","L",1993-03-29,22,2011,3,67,74,1037.37,33.95,41.17,39.82,39.67,37.87,27.95,54.38,414.72,592.64,545.45,824.24,730.67,1111.08,35.25,57.82,-26.43,-177.92,-278.79,-380.41,-22.57,6.74,90.82
"Adam Lowry","ADAM.LOWRY","8476392","16-17","WPG","L","L",1993-03-29,23,2011,3,67,82,1316.03,46.19,46.63,46.87,46.06,48.27,56.31,65.61,626.03,716.38,857.66,972.38,1118.52,1309.83,61.07,65.46,-9.3,-90.35,-114.72,-191.31,-4.39,8.99,90.84
"Adam Lowry","ADAM.LOWRY","8476392","17-18","WPG","L","L",1993-03-29,24,2011,3,67,45,670.03,52.45,55.52,54.64,53.83,54.36,30.22,27.4,345.27,276.64,477.29,396.3,637.32,546.62,27.88,23.41,2.82,68.63,80.99,90.7,4.47,8.75,90.1
"Adam Lowry","ADAM.LOWRY","8476392","18-19","WPG","L","L",1993-03-29,25,2011,3,67,78,1141.78,44.06,44.13,44.33,44.18,41.22,37.76,47.95,496.11,628.11,697.38,875.9,947.32,1196.85,40.14,57.24,-10.19,-132,-178.52,-249.53,-17.1,7.61,92.37
"Adam Lowry","ADAM.LOWRY","8476392","19-20","WPG","L","L",1993-03-29,26,2011,3,67,49,733.12,33.61,41.54,40.04,40.22,36.76,17.86,35.28,292.9,412.14,397.17,594.85,521.95,775.77,22.78,39.19,-17.42,-119.24,-197.68,-253.82,-16.41,6.1,91.44
"Adam Lowry","ADAM.LOWRY","8476392","20-21","WPG","L","L",1993-03-29,27,2011,3,67,52,807.35,45.97,42.81,43.5,43.71,41.22,33.4,39.26,337.5,450.86,480.2,623.81,637.5,820.84,30.08,42.89,-5.86,-113.36,-143.61,-183.34,-12.81,9.9,91.29
"Adam Lowry","ADAM.LOWRY","8476392","21-22","WPG","C/L","L",1993-03-29,28,2011,3,67,53,811.95,39.45,45.39,45.49,46.04,47.26,25.79,39.58,366.03,440.34,502.35,601.88,669.16,784.3,35.66,39.8,-13.79,-74.31,-99.53,-115.14,-4.14,7.05,91.01
"Adam Mair","ADAM.MAIR","8466216","07-08","BUF","C","R",1979-02-15,28,1997,4,84,71,630.73,47.73,46.1,44.92,44.03,50.43,22.82,24.99,258.19,301.87,331.67,406.68,423.9,538.88,19.3,18.97,-2.17,-43.68,-75.01,-114.98,0.33,8.84,91.72
"Adam Mair","ADAM.MAIR","8466216","08-09","BUF","C","R",1979-02-15,29,1997,4,84,75,793.42,53.89,49.31,48.13,47.75,48.78,25.83,22.1,382.45,393.2,504.5,543.79,659.59,721.67,26.11,27.42,3.73,-10.75,-39.29,-62.08,-1.31,6.75,94.38
"Adam Mair","ADAM.MAIR","8466216","09-10","BUF","C","R",1979-02-15,30,1997,4,84,69,637.28,47.87,49.22,48.83,50.49,47.86,22.19,24.16,301.74,311.33,404.69,424.02,544.9,534.24,20.77,22.63,-1.97,-9.59,-19.33,10.66,-1.86,7.35,92.24
"Adam Mair","ADAM.MAIR","8466216","10-11","N.J","C","R",1979-02-15,31,1997,4,84,65,591.12,19.47,46.27,45.76,44.91,43.35,5.99,24.77,225.72,262.12,306.07,362.77,399.39,489.98,15.57,20.35,-18.78,-36.4,-56.7,-90.59,-4.78,2.65,90.55
"Adam McQuaid","ADAM.MCQUAID","8471717","09-10","BOS","D","R",1986-10-12,22,2005,2,55,19,203.93,34.51,46.19,48.52,48.69,47.88,5.17,9.81,91.39,106.46,128.97,136.85,169.33,178.47,6.54,7.12,-4.64,-15.07,-7.88,-9.14,-0.58,5.66,90.79
"Adam McQuaid","ADAM.MCQUAID","8471717","10-11","BOS","D","R",1986-10-12,23,2005,2,55,67,996,62.81,45.89,45.61,46.48,45.85,55.93,33.12,461.87,544.55,620.94,740.53,889.07,1023.86,36.18,42.73,22.81,-82.68,-119.59,-134.79,-6.55,12.11,93.92
"Adam McQuaid","ADAM.MCQUAID","8471717","11-12","BOS","D","R",1986-10-12,24,2005,2,55,72,1076.57,56.1,45.79,47.39,49.15,46.63,45.73,35.78,452.14,535.24,657.95,730.35,945.77,978.56,34.52,39.51,9.95,-83.1,-72.4,-32.79,-4.99,10.11,93.32
"Adam McQuaid","ADAM.MCQUAID","8471717","12-13","BOS","D","R",1986-10-12,25,2005,2,55,32,457.35,50.57,54.12,53.07,52.85,50.93,15.16,14.82,223.38,189.34,301.25,266.35,418.71,373.56,16.74,16.13,0.34,34.04,34.9,45.15,0.61,6.79,92.17
"Adam McQuaid","ADAM.MCQUAID","8471717","13-14","BOS","D","R",1986-10-12,26,2005,2,55,30,481.43,54.6,48.24,48.35,47.29,51.68,21.67,18.02,213.48,229.09,296.71,316.97,399.74,445.54,16.73,15.64,3.65,-15.61,-20.26,-45.8,1.09,10.15,92.13
"Adam McQuaid","ADAM.MCQUAID","8471717","14-15","BOS","D","R",1986-10-12,27,2005,2,55,63,1161.47,38.98,45.89,45.97,45.7,44.91,30.62,47.93,490.13,577.87,681.65,801.12,923.06,1096.63,37.25,45.69,-17.31,-87.74,-119.47,-173.57,-8.44,6.25,91.71
"Adam McQuaid","ADAM.MCQUAID","8471717","15-16","BOS","D","R",1986-10-12,28,2005,2,55,64,1154.57,43.89,45.56,44.03,43.64,42.01,40.01,51.15,515.19,615.62,690.19,877.21,927.04,1197.05,37.88,52.29,-11.14,-100.43,-187.02,-270.01,-14.41,7.77,91.69
"Adam McQuaid","ADAM.MCQUAID","8471717","16-17","BOS","D","R",1986-10-12,29,2005,2,55,77,1404.25,44.44,50.76,50.11,49.75,47.94,51.19,64,687.47,666.8,958.92,954.58,1304.1,1317.37,54.4,59.07,-12.81,20.67,4.34,-13.27,-4.67,7.45,90.4
"Adam McQuaid","ADAM.MCQUAID","8471717","17-18","BOS","D","R",1986-10-12,30,2005,2,55,38,596.72,44.62,47.2,45.51,45.59,42.04,19.08,23.68,278.4,311.46,381.19,456.4,512.38,611.61,19.96,27.52,-4.6,-33.06,-75.21,-99.23,-7.56,6.85,92.4
"Adam McQuaid","ADAM.MCQUAID","8471717","18-19","CBJ/NYR","D","R",1986-10-12,31,2005,2,55,50,788.86,43.06,40.32,39.73,39.32,42.71,28.9,38.22,294.07,435.28,405.94,615.71,539.16,832.09,29.16,39.11,-9.32,-141.21,-209.77,-292.93,-9.95,9.83,91.22
"Adam Pardy","ADAM.PARDY","8471385","08-09","CGY","D","L",1984-03-29,24,2004,6,173,59,890.83,47.74,52.34,52.58,53.15,52.01,35.76,39.15,456.46,415.72,651.86,587.78,855.32,753.85,38.13,35.18,-3.39,40.74,64.08,101.47,2.95,7.83,90.58
"Adam Pardy","ADAM.PARDY","8471385","09-10","CGY","D","L",1984-03-29,25,2004,6,173,57,903.53,42.7,53.33,53.41,53.06,51.51,26.95,36.17,450.29,394.07,636.84,555.46,868.21,767.93,31.11,29.29,-9.22,56.22,81.38,100.28,1.82,5.99,90.82
"Adam Pardy","ADAM.PARDY","8471385","10-11","CGY","D","L",1984-03-29,26,2004,6,173,30,440.62,53.39,56.14,55.89,54.55,54.84,21.75,18.99,229.23,179.11,317.98,250.94,440.09,366.63,16.61,13.68,2.76,50.12,67.04,73.46,2.93,9.49,89.4
"Adam Pardy","ADAM.PARDY","8471385","11-12","DAL","D","L",1984-03-29,27,2004,6,173,36,592.9,39.58,46.34,46.21,46.15,43.26,20.68,31.57,277.46,321.31,380.03,442.35,508.89,593.69,19.4,25.45,-10.89,-43.85,-62.32,-84.8,-6.05,7.45,90.17
"Adam Pardy","ADAM.PARDY","8471385","12-13","BUF","D","L",1984-03-29,28,2004,6,173,17,280.62,55.31,40.99,40.56,41.69,43.16,11.04,8.92,102.91,148.13,136.75,200.4,187.33,262.06,8.3,10.93,2.12,-45.22,-63.65,-74.73,-2.63,10.73,93.98
"Adam Pardy","ADAM.PARDY","8471385","13-14","WPG","D","L",1984-03-29,29,2004,6,173,60,865.25,49.79,51.02,51.04,50.28,49.92,29.75,30,407.17,390.94,566.14,543.16,752.25,743.94,34.14,34.25,-0.25,16.23,22.98,8.31,-0.11,7.31,92.33
"Adam Pardy","ADAM.PARDY","8471385","14-15","WPG","D","L",1984-03-29,30,2004,6,173,55,826.03,49.29,45.85,45.58,46.16,41.57,32.16,33.09,354.08,418.14,470.63,562.01,646.27,753.65,31.07,43.68,-0.93,-64.06,-91.38,-107.38,-12.61,9.08,92.09
"Adam Pardy","ADAM.PARDY","8471385","15-16","EDM/WPG","D","L",1984-03-29,31,2004,6,173,23,365.34,30.59,45.25,44.44,43.38,47.37,9.19,20.85,158.88,192.27,220.24,275.36,284.56,371.44,15.55,17.28,-11.66,-33.39,-55.12,-86.88,-1.73,5.78,89.16
"Adam Pardy","ADAM.PARDY","8471385","16-17","NSH","D","L",1984-03-29,32,2004,6,173,4,43.97,33.55,47.62,43.81,41.92,37.54,1.01,2,23.27,25.6,28.75,36.87,35.28,48.89,1.34,2.23,-0.99,-2.33,-8.12,-13.61,-0.89,4.34,92.19
"Adam Payerl","ADAM.PAYERL","8476522","13-14","PIT","C","R",1991-03-04,22,2009,NA,NA,2,18.3,0,39.51,36.3,35.54,35.11,0,1.06,8.4,12.86,9.55,16.76,12.83,23.27,0.33,0.61,-1.06,-4.46,-7.21,-10.44,-0.28,0,91.76
"Adam Pelech","ADAM.PELECH","8476917","15-16","NYI","D","L",1994-08-16,21,2012,3,65,9,158.22,40.02,38.59,39.18,38.27,46.91,6.98,10.46,53.39,84.97,74.67,115.89,104.87,169.17,6.15,6.96,-3.48,-31.58,-41.22,-64.3,-0.81,13.07,87.69
"Adam Pelech","ADAM.PELECH","8476917","16-17","NYI","D","L",1994-08-16,22,2012,3,65,44,740.7,45.24,44.97,43.43,44.75,41.94,28.14,34.06,315.61,386.17,417.38,543.56,584.85,722.03,25.33,35.06,-5.92,-70.56,-126.18,-137.18,-9.73,8.92,91.18
"Adam Pelech","ADAM.PELECH","8476917","17-18","NYI","D","L",1994-08-16,23,2012,3,65,78,1503.38,43.19,41.66,41.92,42.37,41.2,66.19,87.05,678.07,949.69,924.17,1280.43,1252.88,1704.31,58.44,83.39,-20.86,-271.62,-356.26,-451.43,-24.95,9.76,90.83
"Adam Pelech","ADAM.PELECH","8476917","18-19","NYI","D","L",1994-08-16,24,2012,3,65,78,1453.1,51.74,46.65,46.55,46,48.25,57.01,53.17,637.89,729.36,871.48,1000.52,1197.72,1406.11,56.11,60.17,3.84,-91.47,-129.04,-208.39,-4.06,8.94,92.71
"Adam Pelech","ADAM.PELECH","8476917","19-20","NYI","D","L",1994-08-16,25,2012,3,65,38,803.02,46.48,42.54,42.04,40.74,45.94,31.75,36.56,329.84,445.56,443.54,611.42,601.4,874.68,32.06,37.73,-4.81,-115.72,-167.88,-273.28,-5.67,9.63,91.79
"Adam Pelech","ADAM.PELECH","8476917","20-21","NYI","D","L",1994-08-16,26,2012,3,65,56,1178.6,48.71,48.87,48.1,47.6,51.39,49.78,52.41,557.82,583.54,748.93,808.22,988.25,1087.78,51.99,49.18,-2.63,-25.72,-59.29,-99.53,2.81,8.92,91.02
"Adam Pelech","ADAM.PELECH","8476917","21-22","NYI","D","L",1994-08-16,27,2012,3,65,45,958.03,51.9,48.47,47.39,46.54,49,39.67,36.77,452.3,480.8,604.74,671.27,791.07,908.71,40.95,42.62,2.9,-28.5,-66.53,-117.64,-1.67,8.77,92.35
"Adam Pineault","ADAM.PINEAULT","8471259","07-08","CBJ","R","R",1986-05-23,21,2004,2,46,3,33.13,0,43.3,45.29,47.21,31.49,0,2,14.63,19.16,20.22,24.43,24.96,27.91,1.14,2.48,-2,-4.53,-4.21,-2.95,-1.34,0,89.56
"Adam Raska","ADAM.RASKA","8482197","21-22","S.J","R","R",2001-09-25,19,2020,7,201,5,40.28,100,45.75,51.04,50.54,57.99,0.94,0,16.13,19.13,25.43,24.39,33.66,32.94,1.85,1.34,0.94,-3,1.04,0.72,0.51,5.83,100
"Adam Ruzicka","ADAM.RUZICKA","8480008","20-21","CGY","C","L",1999-05-11,21,2017,4,109,3,32.25,100,53.92,56.17,58.27,64.91,2.07,0,15.8,13.5,23.57,18.39,35.56,25.47,2.09,1.13,2.07,2.3,5.18,10.09,0.96,13.1,100
"Adam Ruzicka","ADAM.RUZICKA","8480008","21-22","CGY","C","L",1999-05-11,22,2017,4,109,19,187.3,67,56.86,58.23,58.51,48.52,10.03,4.94,108.46,82.29,151.89,108.96,196.13,139.05,6.9,7.32,5.09,26.17,42.93,57.08,-0.42,9.25,94
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","07-08","CGY","D","R",1973-07-03,34,1992,5,117,76,1591.43,61.3,55.73,55.76,57.76,59.46,88.02,55.57,823.2,654.02,1162.51,922.51,1527.81,1117.45,80.59,54.95,32.45,169.18,240,410.36,25.64,10.69,91.5
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","08-09","CGY","D","R",1973-07-03,35,1992,5,117,80,1782.75,52.11,53.58,54.04,55.84,53.62,90.97,83.59,949.5,822.5,1342.8,1142.17,1761.45,1392.89,90.64,78.39,7.38,127,200.63,368.56,12.25,9.58,89.84
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","09-10","ARI","D","R",1973-07-03,36,1992,5,117,82,1849.45,51.1,52.01,52.08,53.9,50.51,73.35,70.19,908.77,838.4,1277.21,1175,1719.21,1470.39,77.5,75.94,3.16,70.37,102.21,248.82,1.56,8.07,91.63
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","10-11","ARI","D","R",1973-07-03,37,1992,5,117,75,1624.63,47.51,44.41,43.28,44.78,41.6,69.89,77.22,735.22,920.31,1020.24,1337.13,1370.54,1690.17,62.49,87.74,-7.33,-185.09,-316.89,-319.63,-25.25,9.51,91.61
"Adrian Aucoin","ADRIAN.AUCOIN","8459053","11-12","ARI","D","R",1973-07-03,38,1992,5,117,64,1295.87,49.24,45.13,45.74,47.72,43.82,47.78,49.25,569.64,692.59,825.83,979.5,1114.82,1221.42,47.88,61.39,-1.47,-122.95,-153.67,-106.6,-13.51,8.39,92.89
